454.263,3466.44,115,116.095
454.263,3454.24,115,116.095
452.842,3454.24,115,115.73
454.201,3441.16,115,116.08
454.201,3429.89,115,116.08
451.816,3436.92,115,115.467
450.969,3424.72,115,115.249
449.009,3426.77,115,115
447.975,3415.49,115,115
473.516,3440.37,115,121.042
473.053,3428.17,115,120.923
464.274,3420.21,115,118.668
464.49,3399.78,115,118.723
461.915,3388.51,115,118.061
461.678,3395.82,115,118.001
458.592,3383.63,115,117.208
458.668,3379.19,115,117.227
458.773,3361.51,115,117.254
458.773,3349.32,115,117.254
456.015,3349.32,115,116.546
454.873,3357.68,115,116.252
454.873,3345.48,115,116.252
451.688,3345.48,115,115.434
449.208,3342.17,115,115
449.208,3330.89,115,115
446.943,3330.89,115,115
449.214,3336,115,115
449.214,3323.81,115,115
447.189,3323.81,115,115
445.411,3326.99,115,115
442.776,3315.71,115,115
440.101,3325.58,115,115
440.101,3313.42,115,115
437.186,3313.42,115,115
443.547,3300.41,115,115
440.221,3289.16,115,115
465.82,3331.21,115,119.065
463.677,3319.06,115,118.514
470.166,3308,115,120.182
465.613,3296.75,115,119.012
464.328,3297.66,115,118.681
461.092,3288.6,115,117.85
458.105,3276.44,115,117.083
457.196,3266.25,115,116.849
457.196,3254.1,115,116.849
455.539,3254.1,115,116.423
454.435,3247.67,115,116.139
451.384,3235.82,115,115.356
448.115,3223.66,115,115
444.613,3221.19,115,115
444.829,3208.38,115,115
435.51,3198.66,115,115
435.51,3187.42,115,115
432.157,3189.07,115,115
429.944,3176.91,115,115
432.229,3178.14,115,115
430.214,3165.98,115,115
428.495,3171.72,115,115
428.495,3160.47,115,115
425.491,3165.54,115,115
425.491,3153.43,115,115
423.399,3153.43,115,115
421.395,3150.28,115,115
421.16,3136.07,115,115
421.16,3123.96,115,115
418.619,3123.96,115,115
418.007,3127.97,115,115
415.807,3116.76,115,115
415.946,3112.62,115,115
411.591,3104.93,115,115
409.142,3093.72,115,115
406.504,3081.6,115,115
409.292,3074.95,115,115
409.292,3062.84,115,115
406.417,3062.84,115,115
403.462,3062.11,115,115
402.915,3052.8,115,115
399.123,3040.68,115.406,115
397.993,3036.17,115.928,115
394.816,3024.96,117.398,115
393.939,3024.51,117.803,115
389.382,3012.4,119.911,115
397.377,3004.73,116.213,115
394.35,2993.52,117.613,115
388.066,2999.1,120.519,115
388.066,2986.99,120.519,115
388.79,2977.17,120.185,115
384.205,2980.91,122.305,115
384.205,2969.7,122.305,115
382.476,2969.7,123.105,115
378.483,2960.44,124.951,115
378.483,2949.23,124.951,115
376.298,2949.23,125.962,115
375.151,2953.18,126.493,115
373.688,2941.07,127.169,115
372.038,2940.22,127.932,115
372.038,2928.11,127.932,115
369.724,2928.11,129.003,115
373.675,2929.85,127.175,115
371.732,2920.51,128.074,115
369.977,2908.4,128.886,115
368.52,2908.52,129.56,115
368.52,2896.45,129.56,115
365.082,2896.45,131.15,115
361.024,2884.83,133.027,115
329.222,2861.79,147.735,115
329.222,2848.83,147.735,115
326.268,2848.83,149.101,115
326.83,2844.37,148.841,115
326.83,2831.41,148.841,115
323.129,2831.41,150.553,115
323.549,2831.48,150.359,115
323.549,2819.4,150.359,115
321.227,2819.4,151.432,115
319.485,2816.25,152.238,115
317.563,2803.3,153.127,115
318.639,2792.5,152.629,115
316.238,2778.64,153.74,115
318.653,2778.16,152.623,115
312.44,2772.66,155.496,115
310.975,2867.46,156.174,115
315.213,2864.75,154.214,115
313.618,2859.75,154.951,115
334.592,2837.96,145.251,115
456.226,2834.39,115,116.6
456.226,2821.63,115,116.6
599.132,2821.63,115,153.319
627.029,2807.82,115,160.487
714.803,2795.79,115,183.04
785.107,2803.16,115,201.104
785.107,2788.91,115,201.104
783.955,2788.91,115,200.808
787.641,2782.29,115,201.755
787.641,2766.19,115,201.755
786.921,2766.19,115,201.57
780.367,2773.19,115,199.886
780.367,2668.41,115,199.886
779.917,2668.41,115,199.77
783.527,2630.95,115,200.698
783.527,2615.83,115,200.698
782.737,2615.83,115,200.495
781.284,2623.13,115,200.122
781.284,2608.04,115,200.122
785.941,2602.26,115,201.318
776.664,2586.18,115,198.934
776.664,2570.14,115,198.934
754.861,2576.12,115,193.332
754.928,2560.57,115,193.35
753.029,2549.5,115,192.861
744.918,2536.3,115,190.778
744.918,2521.14,115,190.778
744.44,2521.14,115,190.655
728.824,2513.31,115,186.642
728.824,2498.14,115,186.642
735.154,2499.51,115,188.269
734.04,2484.74,115,187.983
743.153,2489.82,115,190.324
743.635,2474.66,115,190.448
749.72,2479.66,115,192.011
749.123,2464.9,115,191.858
746.729,2456.98,115,191.243
746.729,2440.86,115,191.243
745.996,2440.86,115,191.054
756.685,2447.96,115,193.801
756.685,2431.84,115,193.801
756.311,2431.84,115,193.705
736.07,2441.81,115,188.504
736.07,2426.56,115,188.504
735.603,2426.56,115,188.384
742.994,2421.66,115,190.283
742.86,2406.42,115,190.249
741.657,2391.59,115,189.94
744.023,2384.79,115,190.548
739.008,2367.62,115,189.259
738.369,2352.78,115,189.095
735.89,2345.74,115,188.458
734.938,2331.82,115,188.213
750.999,2338.84,115,192.34
750.999,2323.14,115,192.34
751.475,2323.14,115,192.462
744.365,2319.25,115,190.635
744.365,2303.96,115,190.635
743.753,2303.96,115,190.478
744.874,2312.99,115,190.766
744.874,2298.57,115,190.766
743.178,2298.57,115,190.33
740.246,2286.94,115,189.577
740.246,2272.57,115,189.577
747.683,2277.17,115,191.488
749.857,2290.86,115,192.047
749.857,2311,115,192.047
749.735,2311,115,192.015
742.342,2311.55,115,190.116
742.342,2423.39,115,190.116
740.305,2423.39,115,189.592
742.417,2613.55,115,190.135
741.633,2460.7,115,189.934
726.131,2413.89,115,185.95
725.269,2399.03,115,185.729
742.382,2523.84,115,190.126
741.169,2508.22,115,189.814
728.372,2413.87,115,186.526
727.176,2399.66,115,186.219
726.322,2384.04,115,185.999
733.74,2393.62,115,187.905
733.32,2379.41,115,187.798
741.221,2494.24,115,189.827
739.78,2478.63,115,189.457
733.333,2488.55,115,187.801
732.012,2484.08,115,187.461
731.757,2469.21,115,187.396
730.204,2299.91,115,186.997
728.826,2284.87,115,186.643
735.52,2282.66,115,188.363
735.52,2268.37,115,188.363
735.24,2268.37,115,188.291
730.032,2288.18,115,186.953
728.61,2273.79,115,186.587
729.169,2418.33,115,186.731
728.863,2403.43,115,186.652
730.134,2413.44,115,186.979
729.263,2701.08,115,186.755
726.741,2475.99,115,186.107
726.129,2461.63,115,185.95
719.019,2200.96,115,184.123
718.676,2718.6,115,184.035
726.179,2197.74,115,185.963
725.885,2690.62,115,185.887
728.036,2683.11,115,186.44
728.036,2668.19,115,186.44
727.007,2668.19,115,186.175
724.558,2671.18,115,185.546
724.558,2657.24,115,185.546
724.358,2657.24,115,185.495
728.156,2653.12,115,186.471
727.797,2638.22,115,186.378
727.797,2623.51,115,186.378
726.834,2623.51,115,186.131
719.075,2627.75,115,184.137
719.313,2612.85,115,184.198
727.88,2605.75,115,186.4
727.88,2591.05,115,186.4
728.949,2595.87,115,186.674
727.84,2581.34,115,186.389
730.954,2580.28,115,187.19
730.954,2565.55,115,187.19
731.918,2565.14,115,187.437
731.918,2549.64,115,187.437
729.43,2549.08,115,186.798
729.718,2537.01,115,186.872
729.394,2521.53,115,186.789
726.89,2525.29,115,186.145
726.146,2510.97,115,185.954
732.479,2506.31,115,187.581
731.975,2491.99,115,187.452
732.694,2490.4,115,187.637
732.694,2475.1,115,187.637
732.211,2475.1,115,187.513
732.788,2480.41,115,187.661
732.788,2465.12,115,187.661
732.259,2465.12,115,187.525
723.091,2469.31,115,185.169
723.186,2454.02,115,185.194
727.493,2445.37,115,186.3
726.794,2431.26,115,186.121
727.924,2435.42,115,186.411
727.565,2420.33,115,186.319
724.067,2417.35,115,185.42
723.005,2402.42,115,185.147
722.256,2387.5,115,184.955
722.783,2388.79,115,185.09
722.3,2373.9,115,184.966
721.23,2374.9,115,184.691
721.23,2360,115,184.691
720.743,2360,115,184.566
721.766,2358.83,115,184.829
721.815,2343.93,115,184.841
719.207,2340.66,115,184.171
719.207,2325.95,115,184.171
721.612,2325.91,115,184.789
720.945,2311.2,115,184.618
711.639,2319.96,115,182.227
711.509,2305.29,115,182.193
715.007,2299.66,115,183.092
714.133,2285.13,115,182.868
709.361,2285.76,115,181.641
709.584,2281.71,115,181.699
709.584,2281.12,115,181.699
708.807,2281.12,115,181.499
706.012,2283.89,115,180.781
706.012,2490.05,115,180.781
705.653,2490.05,115,180.689
710.056,2498.57,115,181.82
707.157,2483.72,115,181.075
705.88,2483.62,115,180.747
705.88,2468.82,115,180.747
703.997,2468.82,115,180.263
703.378,2469.6,115,180.104
703.378,2454.74,115,180.104
701.322,2454.74,115,179.576
703.253,2453.39,115,180.072
702.034,2439.58,115,179.759
704.121,2439.1,115,180.295
701.584,2424.35,115,179.643
698.291,2425.42,115,178.797
691.625,2415.56,115,177.084
688.89,2419.65,115,176.381
695.243,2429.48,115,178.014
692.489,3393.67,115,177.306
692.815,3401.37,115,177.39
689.054,3385.23,115,176.424
689.398,3390.46,115,176.512
685.392,3375.42,115,175.483
682.609,3371.36,115,174.768
680.108,3357.21,115,174.125
683.083,3366.81,115,174.889
678.195,3352.13,115,173.633
672.64,3332.84,115,172.206
672.64,3317.28,115,172.206
673.084,3320.98,115,172.32
668.845,1312.55,115,171.231
664.748,1323.57,115,170.178
664.748,1310.05,115,170.178
660.767,1310.05,115,169.155
662.376,1283.46,115,169.569
658.319,1270.01,115,168.527
662.428,1264.56,115,169.582
658.677,1236.13,115,168.618
662.761,1235.41,115,169.668
662.761,1206.41,115,169.668
653.241,1206.41,115,167.222
652.658,1212.85,115,167.072
648.948,1098.5,125.602,157.141
646.944,1171.37,115,165.604
646.944,1072.23,129.571,153.381
642.642,1072.23,129.758,152.365
636.932,1086.29,127.855,152.739
632.582,1059.39,132.183,148.429
628.127,1045.57,134.567,145.724
632.917,1024.04,137.628,144.214
632.917,1011.03,139.635,142.637
633.454,1028.84,136.854,144.918
633.454,1015.05,138.978,143.244
631.01,995.512,142.173,140.339
619.408,1008.46,140.997,139.319
624.229,996.634,142.52,138.981
624.229,983.595,144.577,137.427
619.487,983.595,144.968,136.397
613.438,965.916,148.338,133.017
604.859,979.476,146.86,132.743
609.911,963.301,149.085,131.96
595.935,961.366,150.691,128.764
595.935,971.095,149.038,129.864
591.404,971.095,149.436,128.891
600.989,973.921,148.119,131.271
590.535,961.52,151.163,127.633
584.508,1034,139.009,134.385
584.508,1019.54,141.549,132.779
579.399,1019.54,141.89,131.63
583.033,939.864,155.655,123.651
580.75,1017.11,142.23,131.667
574.484,1004.05,145.004,128.839
571.187,1014.83,143.292,129.273
567.8,1002.38,145.8,127.178
565.31,995.364,147.275,125.877
560.77,995.291,147.64,124.872
561.524,994.63,147.704,124.967
556.101,982.145,150.469,122.468
561.96,999.122,146.838,125.539
551.115,985.987,150.154,121.784
551.115,1003.42,146.842,123.593
547.23,1003.42,147.128,122.732
548.569,985.905,150.377,121.221
548.569,2950.86,115,140.327
544.698,2950.86,115,139.332
542.317,1014.96,145.251,122.821
542.317,2929.08,115,138.72
538.039,2929.08,115,137.621
533.434,2944.35,115,136.438
533.434,2931.44,115,136.438
529.674,2931.44,115,135.472
530.608,2924.76,115,135.712
526.226,2911.86,115,134.586
530.653,2905.58,115,135.723
526.564,2892.68,115,134.673
521.163,2896.3,115,133.285
521.163,2883.41,115,133.285
517.057,2883.41,115,132.23
514.497,2866.22,115,131.572
514.497,2853.7,115,131.572
509.306,2853.7,115,130.238
510.791,2878.52,115,130.62
507.004,2865.62,115,129.647
508.98,2858.11,115,130.154
508.98,2846.09,115,130.154
505.058,2846.09,115,129.147
499.56,2851.7,115,127.734
499.56,2839.68,115,127.734
495.542,2839.68,115,126.702
505.269,2839.62,115,129.201
495.678,2828.47,115,126.737
492.913,2831.29,115,126.026
492.913,2819.27,115,126.026
489.053,2819.27,115,125.034
492.366,2827.22,115,125.886
492.366,2815.63,115,125.886
483.29,2815.63,115,123.554
491.317,2822.43,115,125.616
491.317,2810.36,115,125.616
478.395,2810.36,115,122.296
480.831,2792.03,115,122.922
476.916,2779.97,115,121.916
476.916,2767.91,115,121.916
472.876,2767.91,115,120.878
479.019,2768.45,115,122.456
479.019,2756.4,115,122.456
475.84,2756.4,115,121.64
470.311,2770.3,115,120.219
466.699,2759.12,115,119.291
465.444,2774.02,115,118.968
465.444,2761.96,115,118.968
453.348,2761.96,115,115.86
462.583,2764.4,115,118.233
453.678,2752.37,115,115.945
455.787,2743.71,115,116.487
453.082,2731.65,115,115.792
450.448,2737.53,115,115.115
450.448,2725.53,115,115.115
446.382,2725.53,115,115
446.735,2725.37,115,115
442.663,2713.37,115,115
441.677,2716.09,115,115
438.299,2704.09,115,115
432.926,2704.93,115,115
429.526,2692.93,115,115
432.941,2699.91,115,115
432.941,2687.86,115,115
429.646,2687.86,115,115
426.61,2683.77,115,115
426.61,2672.6,115,115
422.83,2672.6,115,115
426.39,2669.26,115,115
422.971,2657.26,115,115
414.111,2653.34,115,115
414.111,2641.28,115,115
410.418,2641.28,115,115
416.629,2644.18,115,115
414.621,2632.6,115,115
410.962,2617.26,115,115
410.962,2605.2,115,115
404.622,2605.2,115,115
404.622,2593.15,115,115
400.408,2593.15,115,115
401.143,2589.69,115,115
392.866,2578.52,118.3,115
397.045,2571.42,116.367,115
397.045,2558.48,116.367,115
393.58,2558.48,117.969,115
394.716,2560.86,117.444,115
394.716,2548.81,117.444,115
390.855,2548.81,119.23,115
384.914,2548.68,121.977,115
384.914,2537.51,121.977,115
381.288,2537.51,123.654,115
376.564,2539.76,125.839,115
376.564,2527.7,125.839,115
374.042,2527.7,127.006,115
379.128,2530.98,124.653,115
379.128,2518.92,124.653,115
372.401,2518.92,127.765,115
371.562,2530.4,128.153,115
368.003,2518.34,129.799,115
361.721,2524.24,132.704,115
361.721,2512.18,132.704,115
358.339,2512.18,134.268,115
364.824,2508.96,131.269,115
361.797,2496.07,132.669,115
355.385,2505.9,135.634,115
355.385,2492.51,135.634,115
350.901,2492.51,137.708,115
352.825,2479.25,136.819,115
352.825,2466.33,136.819,115
347.62,2466.33,139.226,115
350.771,2473.61,137.768,115
350.771,2460.72,137.768,115
345.832,2460.72,140.053,115
345.08,2455.38,140.4,115
345.08,2442.46,140.4,115
340.901,2442.46,142.333,115
340.816,2426.28,142.373,115
340.816,2413.35,142.373,115
337.129,2413.35,144.078,115
332.2,2437.13,146.357,115
329.35,2424.7,147.676,115
329.35,2411.79,147.676,115
325.975,2411.79,149.236,115
330.068,2387.25,147.343,115
325.931,2374.33,149.257,115
325.571,2398.88,149.424,115
323.756,2386,150.263,115
313.702,2359.72,154.913,115
310.989,2347.29,156.167,115
317.755,2370.08,153.038,115
317.755,2355.49,153.038,115
314.749,2355.49,154.428,115
316.472,2345.79,153.632,115
316.472,2332.01,153.632,115
313.652,2332.01,154.936,115
302.058,2331.73,160.298,115
299.786,2318.45,161.349,115
304.857,2326.39,159.003,115
304.857,2313.13,159.003,115
303.049,2313.13,159.84,115
302.831,2295.25,159.94,115
301.742,2281.07,160.445,115
302.693,2280.36,160.005,115
301.904,2267.07,160.369,115
292.278,2266.05,164.821,115
292.278,2251.9,164.821,115
303.576,2251.9,159.596,115
302.026,2257.98,160.313,115
302.026,2276.68,160.313,115
323.454,2276.68,150.402,115
328.975,2274.6,147.849,115
328.975,2302.76,147.849,115
325.49,2302.76,149.461,115
323.831,2292.93,150.228,115
321.294,2280.94,151.402,115
317.228,2308.53,153.282,115
317.228,2294.75,153.282,115
314.359,2294.75,154.609,115
315.891,2320.02,153.9,115
315.891,2364.09,153.9,115
312.635,2364.09,155.406,115
312.635,2350.22,155.406,115
309.963,2350.22,156.642,115
311.91,2371.58,155.742,115
311.91,2357.68,155.742,115
309.837,2357.68,156.7,115
306.883,2558.86,158.067,115
306.883,2545.81,158.067,115
307.728,2545.81,157.676,115
306.492,2713.69,158.248,115
304.911,2700.11,158.979,115
308.368,2801.21,157.38,115
308.065,2787.16,157.52,115
308.634,2775.69,157.257,115
312.18,2761.6,155.617,115
312.412,2768.75,155.51,115
322.958,2754.72,150.632,115
320.896,2743.74,151.586,115
320.896,2730.7,151.586,115
338.139,2730.7,143.611,115
330.97,2742.75,146.926,115
345.45,2728.7,140.229,115
348.684,2726.9,138.734,115
382.803,2714.86,122.953,115
386.379,2713.64,121.3,115
386.379,2700.61,121.3,115
5411.89,2700.61,115,300
5183.98,2699.68,115,300
5419.18,2687.62,115,300
5409.4,2688.49,115,300
5409.4,2672.44,115,300
5463.11,2672.44,115,300
5465.67,2676.81,115,300
5459.51,2657.68,115,300
5468.23,2658.2,115,300
5545.51,2470.28,115,300
5557.46,2453.94,115,300
5769.02,2109.09,115,300
5782.56,1958.17,115,300
5716.02,1954.33,115,300
5716.02,1925.32,115,300
5780.28,1925.32,115,300
1793.15,1911.56,115,300
1793.15,1891.44,115,300
1791.4,1891.44,115,300
1452.75,1894.88,115,300
1450.37,1873.57,115,300
1280.76,1848.43,115,300
1280.76,1827.37,115,300
1278.33,1827.37,115,300
1181.21,1820.59,115,300
1181.21,1799.54,115,300
1179.62,1799.54,115,300
1076.58,1809.3,115,275.997
1076.58,1789.32,115,275.997
1074.7,1789.32,115,275.514
1011.19,1789.9,115,259.195
1009.02,1770.17,115,258.637
944.669,1774.65,115,242.103
944.669,1756.3,115,242.103
943.763,1756.3,115,241.87
572.72,1756.23,115,146.532
572.72,1739.39,115,146.532
571.488,1739.39,115,146.216
493.269,1732.29,115,126.118
493.269,1718.39,115,126.118
492.749,1718.39,115,125.984
500.848,1728.27,115,128.065
500.683,1717.19,115,128.023
656.109,1687.8,115,167.959
656.109,1675.34,115,167.959
873.028,1675.34,115,223.695
889.055,1695.34,115,227.813
889.055,1680.96,115,227.813
888.317,1680.96,115,227.623
897.531,1690.59,115,229.991
897.531,1673.42,115,229.991
896.937,1673.42,115,229.838
894.878,1669.22,115,229.309
894.878,1682.27,115,229.309
894.654,1682.27,115,229.251
894.654,1665.63,115,229.251
894.06,1665.63,115,229.099
892.877,1651.75,115,228.795
892.051,1654.81,115,228.582
876.51,1656.12,115,224.589
876.51,1818.75,115,224.589
874.93,1818.75,115,224.183
864.679,1810.25,115,221.549
863.479,1868.99,115,221.241
854.727,1932.66,115,218.992
854.727,2000.29,115,218.992
854.051,2000.29,115,218.819
844.456,1995.36,115,216.353
844.456,2010.73,115,216.353
843.45,2010.73,115,216.095
843.359,2004.06,115,216.071
843.359,2167.14,115,216.071
842.666,2167.14,115,215.893
828.63,2165.93,115,212.287
827.296,2866.23,115,211.944
822.039,2866.14,115,210.593
822.039,2850.55,115,210.593
821.64,2850.55,115,210.491
815.938,2840.68,115,209.026
815.278,2824.16,115,208.856
819.054,2833.88,115,209.826
818.256,2817.73,115,209.621
808.528,2821.34,115,207.122
808.528,2805.55,115,207.122
807.184,2805.55,115,206.776
802.061,2802.85,115,205.46
802.061,2787.62,115,205.46
802.396,2787.62,115,205.546
813.655,2790.45,115,208.439
812.571,2773.73,115,208.161
807.592,2767.11,115,206.881
807.592,2751.71,115,206.881
806.458,2751.71,115,206.59
805.663,2756.35,115,206.386
805.663,2740.93,115,206.386
804.624,2740.93,115,206.119
803.591,2724.59,115,205.853
800.066,2720.83,115,204.948
799.731,2705.43,115,204.862
793.969,2708.13,115,203.381
793.084,2692.15,115,203.154
793.534,2681.1,115,203.269
793.045,2665.16,115,203.143
790.515,2670.76,115,202.493
789.441,2664.13,115,202.217
787.179,2652.12,115,201.636
787.179,2653.46,115,201.636
786.515,2653.46,115,201.466
787.378,2631.19,115,201.687
786.247,2751.71,115,201.397
793.099,2701.38,115,203.157
793.099,3589.42,115,203.157
792.652,3589.42,115,203.043
789.236,3585.39,115,202.165
787.23,3569.73,115,201.649
786.91,3574.49,115,201.567
786.91,3682.79,115,201.567
786.8,3682.79,115,201.539
782.132,3588.4,115,200.339
781.421,3786.8,115,200.157
781.724,4322.51,115,200.235
780.129,4414.97,115,199.825
779.253,3790.84,115,199.6
779.253,3775.18,115,199.6
779.104,3775.18,115,199.561
783.703,4392.39,115,200.743
783.703,4376.82,115,200.743
782.339,4376.82,115,200.393
780.953,4623.65,115,200.037
780.953,4748.06,115,200.037
779.409,4748.06,115,199.64
775.661,4770.63,115,198.677
775.661,4754.95,115,198.677
773.896,4754.95,115,198.223
773.896,4739.27,115,198.223
771.27,4739.27,115,197.549
773.923,4754.93,115,198.23
771.27,4790.22,115,197.549
763.443,4817.86,115,195.537
763.443,4852.03,115,195.537
760.347,4852.03,115,194.742
766.854,4881.91,115,196.414
764.975,5004.53,115,195.931
763.357,5052.15,115,195.515
763.357,5036.62,115,195.515
759.451,5036.62,115,194.512
754.217,5000.67,115,193.167
754.217,4984.38,115,193.167
751.572,4984.38,115,192.487
756.635,4984.06,115,193.788
753.839,1688.55,115,193.07
751.284,1722.3,115,192.413
751.284,1598.97,115,192.413
747.51,1598.97,115,191.444
743.694,1624.36,115,190.463
743.694,1566.07,115,190.463
740.011,1566.07,115,189.517
741.513,1546.39,115,189.903
741.513,1479.04,115,189.903
737.335,1479.04,115,188.829
741.088,1476.5,115,189.793
741.088,1421.23,115,189.793
737.459,1421.23,115,188.861
735.381,1421.39,115,188.327
731.542,1406.57,115,187.341
724.585,1378.02,115,185.553
724.585,1325.07,115,185.553
719.396,1325.07,115,184.22
723.291,1331.8,115,185.221
719.958,1317.12,115,184.364
722.561,1308.98,115,185.033
722.561,1273.47,115,185.033
717.112,1273.47,115,183.633
717.494,1261.4,115,183.731
717.494,1227.83,115,183.731
713.163,1227.83,115,182.618
713.163,1178.51,115,182.618
707.997,1178.51,115,181.291
703.657,1182.79,115,180.176
703.657,1137.54,119.03,175.716
698.993,1137.54,119.097,174.549
700.618,1141.06,118.632,175.437
700.618,1094.17,124.503,169.04
694.964,1094.17,124.693,167.678
700.32,1094.27,124.5,168.982
700.32,1071.85,127.303,165.932
695.712,1071.85,127.504,164.844
693.359,1066.43,128.301,163.56
693.359,1052.31,130.108,161.662
688.235,1052.31,130.375,160.473
693.384,1040.43,131.625,160.072
683.007,1027.08,133.987,155.931
688.58,1023.8,134.059,156.757
688.58,1009.02,135.975,154.792
683.376,1009.02,136.346,153.633
683.655,1001.59,137.306,152.715
673.611,986.862,140.06,148.584
675.855,987.299,139.819,149.13
658.697,973.269,143.206,143.614
659.05,973.803,143.099,143.758
650.716,960.47,145.768,140.302
653.238,946.693,147.528,139.116
653.238,954.404,146.412,140.08
649.281,954.404,146.789,139.244
654.639,940.634,148.262,138.65
646.463,945.286,148.404,137.522
645.967,918.627,152.39,134.131
641.006,940.617,149.646,135.809
638.305,944.743,149.296,135.749
630.602,930.001,152.341,132.366
638.403,938.248,150.268,134.978
635.277,924.902,152.622,132.713
626.875,920.356,154.24,130.448
617.487,917.007,155.811,128.14
608.834,920.591,156.191,126.795
607.016,917.735,156.861,126.095
607.901,918.943,156.564,126.414
596.957,922.827,157.121,124.624
584.965,921.317,158.693,122.004
590.439,929.014,156.769,123.981
590.439,916.216,158.969,122.553
586.274,916.216,159.436,121.707
582.025,937.839,156.113,123.218
577.181,924.308,159.017,120.74
584.453,921.259,158.76,121.893
584.453,928.953,157.416,122.742
574.462,928.953,158.48,120.685
571.3,930.143,158.602,120.163
571.3,935.537,157.629,120.743
